BookId,Title,Author,AuthorLF,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,NumberOfPages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,PrivateNotes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
3136914,Terrorism in the Late Victorian Novel,Barbara Arnett Melchiori,"Melchiori, Barbara Arnett",,"=""0709935838""","=""9780709935834""",5,5.00,Croom Helm,Hardcover,257,1985,1985,,2009/09/18,"2009, thesis","2009 (#49), thesis (#1)",read,,,,1,,,0,,,,,
1360092,Hyper/Text/Theory,George P. Landow,"Landow, George P.",,"=""0801848385""","=""9780801848384""",3,3.62,Johns Hopkins University Press,Paperback,,1994,1994,2009/08/18,2009/05/17,2009,2009 (#48),read,,,,1,,,0,,,,,
256566,Everything Is Illuminated,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0060529709""","=""9780060529703""",4,3.90,Harper Perennial,Paperback,276,2003,2002,2009/09/07,2009/07/02,2009,2009 (#47),read,,,,1,,,0,,,,,
6586424,"The letters of Madame de Sévigné, with an introduction by A. Edward Newton, Volume 1 of 7",Marie de Rabutin-Chantal de Sévigné,"Sévigné, Marie de Rabutin-Chantal de",,"=""""","=""""",2,2.00,J.P. Horn & Company,Hardcover,,1927,1927,2009/08/31,2009/07/02,,,read,,,,1,,,0,,,,,
2410293,Atmospheric Disturbances,Rivka Galchen,"Galchen, Rivka",,"=""0374200114""","=""9780374200114""",4,3.17,Farrar Straus Giroux,Hardcover,240,2008,2008,2009/08/23,2009/08/30,"2009, coolcatsbookclub","2009 (#46), coolcatsbookclub (#8)",read,,,,1,,,0,,,,,
1901440,Revisions of Goodloe Byron,Goodloe Byron,"Byron, Goodloe",,"=""""","=""""",5,3.11,Brown Paper Publishing,,240,2009,2005,2009/08/21,2009/08/17,"2009, local","2009 (#45), local (#6)",read,"This book was by turns challenging, funny, moving, parodic, and profound.  Most importantly, though, it's different.  You'll find yourself in a place at once familiar to your experience and foreign to your experience of reading.  ..It's good!",,,1,,,0,,,,,
90394,Sounds of Your Name,Nate Powell,"Powell, Nate",,"=""0977055795""","=""9780977055791""",4,3.73,Microcosm.,Paperback,322,2007,2006,2009/08/01,2009/08/09,"comics, 2009","comics (#56), 2009 (#44)",read,,,,1,,,0,,,,,
72012,The Future of Ideas: The Fate of the Commons in a Connected World,Lawrence Lessig,"Lessig, Lawrence",,"=""0375726446""","=""9780375726446""",5,3.98,Vintage,Paperback,384,2002,2001,2009/08/08,2009/02/09,2009,2009 (#43),read,,,,1,,,0,,,,,
159210,How the Scots Invented the Modern World,Arthur Herman,"Herman, Arthur",,"=""0609809997""","=""9780609809990""",5,3.92,Random House,Paperback,480,2002,2001,2009/07/30,2009/07/22,"2009, local","2009 (#41), local (#5)",read,,,,1,,,0,,,,,
6664894,Inkweed,Chris  Wright,"Wright, Chris",,"=""097974654X""","=""9780979746543""",5,4.21,Sparkplug Books,Paperback,152,2008,2008,2009/07/15,2009/08/01,"2009, comics","2009 (#42), comics (#55)",read,,,,1,,,0,,,,,
160019,Reflections on the Revolution in France ,Edmund Burke,"Burke, Edmund",L.G. Mitchell,"=""0192839780""","=""9780192839787""",5,3.75,"Oxford University Press, USA",Paperback,252,1999,1790,2009/07/16,2009/07/02,2009,2009 (#40),read,,,,1,,,0,,,,,
105969,Avengers: Disassembled,Brian Michael Bendis,"Bendis, Brian Michael","David Finch, Danny Miki, Frank D'Armata, Albert Deschesne, Stan Lee, Jack Kirby, Dick Ayers, Bob Sharen, Olivier Coipel, George Pérez, John Byrne, Scott Kolins, Kieron Dwyer, Alan Davis, Michael Golden, Brent Anderson, J.G. Jones, Alex Maleev, Steve Epting, Lee Weeks, Brian Reber, Eric Powell, Darick Robertson, Morry Hollowell, Mike Mayhew, Andy Tory, Gary Frank, Michael Avon Oeming, Pete Pantazis, Jim Cheung, Mark Morales, Justin Ponsor, Steve McNiven, Mike Perkins, Neal Adams, Laura   Martin, David W. Mack","=""0785114823""","=""9780785114826""",4,3.92,Marvel,Paperback,176,2006,2006,2009/06/28,2009/07/02,"comics, 2009","comics (#54), 2009 (#39)",read,,,,1,,,0,,,,,
102920,Understanding Comics: The Invisible Art,Scott McCloud,"McCloud, Scott",,"=""006097625X""","=""9780060976255""",2,3.97,William Morrow Paperbacks,Paperback,215,1993,1993,2009/06/27,2009/03/01,"2009, comics","2009 (#38), comics (#53)",read,,,,1,,,0,,,,,
535534,"E-Crit: Digital Media, Critical Theory, and the Humanities",Marcel O'Gorman,"O'Gorman, Marcel",,"=""0802090370""","=""9780802090379""",5,3.50,University of Toronto Press,Hardcover,141,2006,2006,2009/06/13,2009/05/17,"2009, for-school","2009 (#37), for-school (#35)",read,,,,1,,,0,,,,,
298505,Zoology,Ben Dolnick,"Dolnick, Ben",,"=""0307279154""","=""9780307279156""",4,2.97,Vintage,Paperback,304,2007,2007,2009/06/11,2009/06/11,"2009, local","2009 (#36), local (#4)",read,,,,1,,,0,,,,,
102461,"Hellboy, Vol. 3: The Chained Coffin and Others",Mike Mignola,"Mignola, Mike",,"=""1593070918""","=""9781593070915""",5,4.22,Dark Horse,Paperback,176,2004,1998,2009/05/31,2009/06/02,"2009, comics","2009 (#35), comics (#52)",read,,,,1,,,0,,,,,
1049376,Spychips: How Major Corporations and Government Plan to Track Your Every Move with RFID,Katherine Albrecht,"Albrecht, Katherine",Liz McIntyre,"=""1595550208""","=""9781595550200""",1,3.64,Thomas Nelson,Hardcover,288,2005,2005,2009/06/01,2008/03/03,"2009, 2008","2009 (#34), 2008 (#51)",read,,,,1,,,0,,,,,
2794,The Crying of Lot 49,Thomas Pynchon,"Pynchon, Thomas",,"=""006091307X""","=""9780060913076""",4,3.69,Harper Perennial,Paperback,152,2006,1966,2009/05/31,2009/05/26,"coolcatsbookclub, 2009","coolcatsbookclub (#7), 2009 (#33)",read,,,,1,,,0,,,,,
488388,"The Ultimates, Volume 2: Homeland Security",Mark Millar,"Millar, Mark","Bryan Hitch, Paul Neary, Andrew Currie","=""078511078X""","=""9780785110781""",4,4.13,Marvel,Paperback,200,2006,2012,2009/05/23,2009/05/22,"2009, comics","2009 (#30), comics (#50)",read,,,,1,,,0,,,,,
59978,"Sin City, Vol. 4: That Yellow Bastard (Sin City, #4)",Frank Miller,"Miller, Frank",,"=""""","=""""",4,4.23,Dark Horse,Paperback,240,2005,1996,2009/05/19,2009/05/22,"2009, comics","2009 (#31), comics (#51)",read,"This volume isn't as strong as vols. 1-3, but the art is consistently amazing, as expected.",,,1,,,0,,,,,
17245,Dracula,Bram Stoker,"Stoker, Bram","Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",5,3.99,Norton,Paperback,488,1986,1897,2009/04/18,2009/05/17,"2009, for-school","2009 (#29), for-school (#34)",read,,,,1,,,0,,,,,
669993,Hypertext: The Convergence of Contemporary Critical Theory and Technology,George P. Landow,"Landow, George P.",,"=""0801842816""","=""9780801842818""",3,3.62,Johns Hopkins University Press,Paperback,256,1991,1991,2009/05/01,2009/05/17,,,read,,,,1,,,0,,,,,
181549,"Bodies That Matter: On the Discursive Limits of ""Sex""",Judith Butler,"Butler, Judith",,"=""0415903661""","=""9780415903660""",5,4.11,Routledge,Paperback,304,1993,1993,2008/10/30,2008/09/23,"for-school, 2008","for-school (#3), 2008 (#19)",read,,,,1,,,0,,,,,
75405,"In a Queer Time and Place: Transgender Bodies, Subcultural Lives",J. Jack Halberstam,"Halberstam, J. Jack",,"=""0814735851""","=""9780814735855""",4,3.94,New York University Press,Paperback,213,2005,2005,2008/11/15,2008/10/30,"for-school, 2008","for-school (#8), 2008 (#49)",read,,,,1,,,0,,,,,
37380,The Heart Is a Lonely Hunter,Carson McCullers,"McCullers, Carson",,"=""0618084746""","=""9780618084746""",5,3.98,Mariner Books,Paperback,359,2000,1940,2009/05/15,2009/03/01,"2009, coolcatsbookclub","2009 (#28), coolcatsbookclub (#6)",read,,,,1,,,0,,,,,
1489309,"The Saturated World: Aesthetic Meaning, Intimate Objects, Women?s Lives, 1890?1940",Beverly Gordon,"Gordon, Beverly",,"=""1572335424""","=""9781572335424""",0,4.25,Univ Tennessee Press,Hardcover,240,2006,2006,2009/03/17,2009/03/07,"2009, for-school","2009 (#27), for-school (#33)",read,,,,1,,,0,,,,,
4447934,Form And History In American Literary Naturalism,June Howard,"Howard, June",,"=""0807816507""","=""9780807816509""",4,3.00,University of North Carolina Press,Hardcover,224,1985,1985,2009/05/17,2009/03/07,"2009, for-school","2009 (#26), for-school (#32)",read,,,,1,,,0,,,,,
48203,The Professor's House,Willa Cather,"Cather, Willa",A.S. Byatt,"=""1844083764""","=""9781844083763""",5,3.76,Virago,Paperback,237,2006,1925,2009/04/04,2009/04/03,"2009, for-school","2009 (#25), for-school (#31)",read,,,,1,,,0,,,,,
207313,Melmoth the Wanderer,Charles Robert Maturin,"Maturin, Charles Robert",Victor Sage,"=""014044761X""","=""9780140447613""",5,3.72,Penguin Books,Paperback,659,2000,1820,2009/03/31,2009/03/19,"2009, for-school","2009 (#24), for-school (#30)",read,,,,1,,,0,,,,,
17728,The House of Mirth,Edith Wharton,"Wharton, Edith",Nina Bawden,"=""1844082938""","=""9781844082933""",5,3.95,Virago,Paperback,351,2006,1905,2009/03/23,2009/03/19,"2009, for-school","2009 (#23), for-school (#29)",read,,,,1,,,0,,,,,
1468601,The Social Construction of American Realism,Amy Kaplan,"Kaplan, Amy",,"=""0226424308""","=""9780226424309""",5,4.06,University of Chicago Press,Paperback,198,1992,1988,2009/03/11,2009/03/07,"2009, for-school","2009 (#22), for-school (#28)",read,,,,1,,,0,,,,,
1497972,"The Complete Crumb Comics, Vol. 11: Mr. Natural Committed to a Mental Institution!",Robert Crumb,"Crumb, Robert",,"=""156097172X""","=""9781560971726""",3,4.27,Fantagraphics,Paperback,126,1995,,2009/03/10,2009/03/07,"2009, comics","2009 (#21), comics (#49)",read,,,,1,,,0,,,,,
50398,Northanger Abbey,Jane Austen,"Austen, Jane","Alfred MacAdam, Giuseppe Ierolli, Petra Zari","=""1593082649""","=""9781593082642""",4,3.82,Barnes & Noble Classics,Paperback,251,2005,1817,2009/03/19,2009/03/07,"2009, for-school","2009 (#20), for-school (#27)",read,,,,1,,,0,,,,,
3637,Bread Givers,Anzia Yezierska,"Yezierska, Anzia",,"=""0892552905""","=""9780892552900""",4,3.72,Persea,Paperback,336,2003,1925,2009/03/11,2009/03/07,"2009, for-school","2009 (#19), for-school (#26)",read,,,,1,,,0,,,,,
349929,Passing,Nella Larsen,"Larsen, Nella",Ntozake Shange,"=""0142437271""","=""9780142437278""",5,3.85,Penguin,Paperback,122,2003,1929,2009/02/14,2009/03/07,"2009, for-school","2009 (#18), for-school (#25)",read,,,,1,,,0,,,,,
198464,"Church and State II (Cerebus, #4)",Dave Sim,"Sim, Dave",Gerhard,"=""0919359116""","=""9780919359116""",5,4.31,Aardvark Vanaheim,Unknown Binding,630,2008,1988,2009/03/06,2009/03/07,"2009, comics","2009 (#17), comics (#48)",read,,,,1,,,0,,,,,
130312,The Autobiography of an Ex-Colored Man,James Weldon Johnson,"Johnson, James Weldon",Arna Bontemps,"=""0809000326""","=""9780809000326""",5,3.91,"Farrar, Strauss & Giroux-3pl",Paperback,212,1991,1912,2009/03/07,2009/03/01,"2009, for-school","2009 (#16), for-school (#24)",read,,,,1,,,0,,,,,
208977,Maggie: A Girl of the Streets,Stephen Crane,"Crane, Stephen",,"=""1420925245""","=""9781420925241""",3,3.35,Digireads.com,Paperback,92,2005,1893,2009/02/22,2009/03/01,"2009, for-school","2009 (#15), for-school (#23)",read,,,,1,,,0,,,,,
85766,Epistemology of the Closet,Eve Kosofsky Sedgwick,"Sedgwick, Eve Kosofsky",,"=""0520078748""","=""9780520078741""",5,4.13,University of California Press,Paperback,258,1990,1990,2009/02/18,2008/10/01,"for-school, 2008, 2009","for-school (#5), 2008 (#48), 2009 (#14)",read,,,,1,,,0,,,,,
6304296,"Tales of the TMNT: The Collected Books, Volume 1",Steve      Murphy,"Murphy, Steve","Peter Laird, Jim Lawson, D'Israeli, Darío Brizuela, Diego Jourdan Pereira, Doug  Rice","=""0978702905""","=""9780978702908""",2,3.94,,,,,,2009/02/28,2009/03/01,"2009, comics","2009 (#13), comics (#47)",read,,,,1,,,0,,,,,
1116977,Zofloya,Charlotte Dacre,"Dacre, Charlotte",Adriana Craciun,"=""1551111462""","=""9781551111469""",4,3.57,Broadview Press Inc,Paperback,303,1997,1806,2009/02/28,2009/03/01,"2009, for-school","2009 (#12), for-school (#22)",read,,,,1,,,0,,,,,
4601102,Radium Watch Dial Painters: Poems,D.S. Butterworth,"Butterworth, D.S.",,"=""0976211491""","=""9780976211495""",5,4.40,Lost Horse Press,Paperback,96,2011,2008,2009/01/27,2008/09/09,"2009, local","2009 (#11), local (#3)",read,This is a beautiful book of poetry by one of my professors from Gonzaga.,,,1,,,0,,,,,
93157,The Monk,Matthew Gregory Lewis,"Lewis, Matthew Gregory",,"=""0140436030""","=""9780140436037""",5,3.80,Penguin Classics,Paperback,431,1998,1796,2009/02/21,2009/02/09,"2009, for-school","2009 (#10), for-school (#21)",read,,,,1,,,0,,,,,
165847,"American Elf: The Collected Sketchbook Diaries, Vol. 1",James Kochalka,"Kochalka, James",Moby,"=""189183049X""","=""9781891830495""",5,4.20,Top Shelf Productions,Paperback,496,2004,1999,2009/02/25,2009/02/09,"2009, comics","2009 (#9), comics (#46)",read,,,,1,,,0,,,,,
514825,"The Complete Buddy Bradley Stories from Hate Comics, Vol. 2: Buddy Does Jersey, 1994-1998",Peter Bagge,"Bagge, Peter",,"=""1560978376""","=""9781560978374""",4,4.35,Fantagraphics,Paperback,352,2007,2007,2009/02/01,2009/02/09,"2009, comics","2009 (#8), comics (#45)",read,,,,1,,,0,,,,,
2202230,"Y: The Last Man, Vol. 10: Whys and Wherefores (Y: The Last Man, #10)",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, Claudia Fliege, José Marzán Jr.","=""140121813X""","=""9781401218133""",5,4.33,Vertigo,Paperback,168,2008,2008,2009/02/06,2009/02/09,"2009, comics","2009 (#7), comics (#44)",read,,,,1,,,0,,,,,
126609,Sister Carrie,Theodore Dreiser,"Dreiser, Theodore",,"=""0393960420""","=""9780393960426""",4,3.75,W. W. Norton & Company,Paperback,580,1991,1900,2009/02/02,2009/02/09,"2009, for-school","2009 (#6), for-school (#20)",read,,,,1,,,0,,,,,
193772,The Spoils of Poynton,Henry James,"James, Henry",,"=""0809594048""","=""9780809594047""",5,3.70,Wildside Press,Paperback,252,2004,1896,2009/02/09,2009/02/09,"2009, for-school","2009 (#5), for-school (#19)",read,,,,1,,,0,,,,,
93134,The Mysteries of Udolpho,Ann Radcliffe,"Radcliffe, Ann",Jacqueline Howard,"=""0140437592""","=""9780140437591""",5,3.38,Penguin Classics,Paperback,654,2001,1794,2009/02/09,2009/01/16,"2009, for-school","2009 (#4), for-school (#18)",read,,,,1,,,0,,,,,
12923,The Castle of Otranto,Horace Walpole,"Walpole, Horace",,"=""0192834401""","=""9780192834409""",5,3.18,Oxford University Press,Paperback,125,1998,1764,2009/01/12,2009/01/16,"2009, for-school","2009 (#3), for-school (#17)",read,,,,1,,,0,,,,,
3867,The History of Love,Nicole Krauss,"Krauss, Nicole",,"=""0393328627""","=""9780393328622""",4,3.92,Norton,Paperback,255,2006,2005,2009/01/16,2009/01/06,2009,2009 (#2),read,,,,1,,,0,,,,,
22163,The Wild Trees: A Story of Passion and Daring,Richard   Preston,"Preston, Richard",,"=""1400064899""","=""9781400064892""",3,4.09,Random House (NY),Hardcover,294,2007,2007,2009/01/03,2009/01/06,2009,2009 (#1),read,,,,1,,,0,,,,,
4731774,Patriarchalism in Pol Thought,Gordon J. Schochet,"Schochet, Gordon J.",,"=""0631137807""","=""9780631137801""",5,4.33,Blackwell Publishers,Hardcover,291,,,2008/12/15,2008/12/07,"2008, for-school","2008 (#46), for-school (#15)",read,,,,1,,,0,,,,,
1962285,The Abstract: Tales of Wickedness and Sorrow,Goodloe Byron,"Byron, Goodloe",,"=""""","=""9780615150468""",5,3.26,Brown Paper Publishing,,302,2005,2005,2008/12/11,2008/12/07,2008,2008 (#45),read,"This book is interesting at a number of levels.  First, it is published and distributed for free by its author, ref:<br/><br/>http://www.brownpaperpublishing.com/Abstract/Abstract.html<br/><br/>But the book itself is strange in that it is so immersive, despite the fact that we have almost no access to what is happening outside the narrator's head.  It sits somewhere between [b:Fear and Loathing|7745|Fear and Loathing in Las Vegas  A Savage Journey to the Heart of the American Dream|Hunter S. Thompson|http://photo.goodreads.com/books/1165639648s/7745.jpg|1309111] in Las Vegas, Slaughterhouse Five, and, oh, let's say.. Portrait of the Artist.  ",,,1,,,0,,,,,
1870231,British Autobiography In The Seventeenth Century,Paul Delany,"Delany, Paul",,"=""0710064101""","=""9780710064103""",4,3.50,,,,,,2008/12/12,2008/12/12,"2008, for-school","2008 (#44), for-school (#14)",read,,,,1,,,0,,,,,
219842,Publics and Counterpublics,Michael Warner,"Warner, Michael",,"=""1890951293""","=""9781890951290""",5,4.08,Zone Books,Paperback,334,2005,2002,2008/12/07,2008/10/30,"for-school, 2008","for-school (#7), 2008 (#43)",read,,,,1,,,0,,,,,
783366,Foreign Bodies and the Body Politic: Discourses of Social Pathology in Early Modern England,Jonathan Gil Harris,"Harris, Jonathan Gil",,"=""052103468X""","=""9780521034685""",5,4.19,Cambridge University Press,Paperback,216,2006,1998,2008/12/07,2008/12/07,"2008, for-school","2008 (#42), for-school (#13)",read,,,,1,,,0,,,,,
2052425,Body Narratives: Writing the Nation and Fashioning the Subject in Early Modern England,Susanne Scholz,"Scholz, Susanne",,"=""0312227833""","=""9780312227838""",5,4.67,Palgrave Macmillan,Hardcover,220,2000,2000,2008/12/07,2008/12/07,"2008, for-school","2008 (#41), for-school (#12)",read,,,,1,,,0,,,,,
864873,The Aesthetics of Comics,David Carrier,"Carrier, David",,"=""0271021888""","=""9780271021881""",3,3.36,Penn State University Press,Paperback,139,2000,2000,,2008/12/07,"2008, for-school","2008 (#40), for-school (#11)",read,"Interesting and well researched, but limited in that it wants to make comic strips representative of the entire art form, among other strangely delimiting moves.",,,1,,,0,,,,,
306941,No Future: Queer Theory and the Death Drive,Lee Edelman,"Edelman, Lee",Michele Ainabarale,"=""0822333694""","=""9780822333692""",3,3.74,Duke University Press Books,Paperback,208,2004,2004,2008/11/20,2008/11/20,"for-school, 2008","for-school (#10), 2008 (#39)",read,,,,1,,,0,,,,,
2143109,Bottomless Belly Button,Dash Shaw,"Shaw, Dash",,"=""1560979151""","=""9781560979159""",5,4.00,Fantagraphics,Paperback,720,2018,2008,,2008/11/20,"2008, comics","2008 (#38), comics (#43)",read,,,,1,,,0,,,,,
1488820,Black Mane,Michael V. Lariccia,"Lariccia, Michael V.",,"=""0977014304""","=""9780977014309""",3,3.57,,Paperback,96,,,,2008/11/20,"2008, comics","2008 (#37), comics (#42)",read,,,,1,,,0,,,,,
214056,Drawn & Quarterly Showcase: Book One,Chris Oliveros,"Oliveros, Chris","Kevin Huizenga, Nicolas Robel","=""1896597629""","=""9781896597621""",5,3.54,Drawn and Quarterly,Paperback,100,2003,2003,,2008/11/20,"2008, comics","2008 (#36), comics (#41)",read,"I was a bit tredidatious as I cracked this thing open: after my experiences with ""What is the What"" and the U2 discography, I was a little concerned that the content wouldn't rise to the hype. Instead, I was confronted by humble works by both Huizenga and Robel that were both disarming and sweet.  Equally legible to both nerds and others.",,,1,,,0,,,,,
405643,"The Complete Crumb Comics, Vol. 8: Featuring the Death of Fritz the Cat",Robert Crumb,"Crumb, Robert",,"=""1560970766""","=""9781560970767""",5,4.07,Fantagraphics,Paperback,144,1992,1992,,2008/11/20,"comics, 2008","comics (#40), 2008 (#35)",read,"Now (in contrast to Vol. 1) this is Crumb!  I have an iron stomach, and even I was offended.  Genre-defining art meets genre-defining egocentrism.  Que brillante!",,,1,,,0,,,,,
405638,"The Complete Crumb Comics, Vol. 1: The Early Years of Bitter Struggle",Robert Crumb,"Crumb, Robert","Gary Groth, Robert Fiore, Aline Kominsky-Crumb, Marty Pahls, Marc Arsenault, Audu Paden, Coco Shinomiya, Dale Crain","=""0930193423""","=""9780930193423""",2,3.66,Fantagraphics Books,Paperback,128,1996,1996,,2008/10/30,"comics, 2008","comics (#38), 2008 (#34)",read,"So. It turns out that when the subtitle says ""The Early Years of Bitter Struggle,"" it isn't kidding.  This is a collection of neonatal comics from when Crumb was in high school.  I'm not too proud to admit that I finished the whole thing, but I'm sure my interest was predicated on disturbing heights of idolatry, rather than the actual contents of the book.",,,1,,,0,,,,,
523262,"The Complete Buddy Bradley Stories from Hate Comics, Vol. 1: Buddy Does Seattle, 1990-1994",Peter Bagge,"Bagge, Peter",Everett True,"=""1560976233""","=""9781560976233""",4,4.24,Fantagraphics,Paperback,340,2005,2005,,2008/11/20,"2008, comics","2008 (#33), comics (#39)",read,"Beautiful, crafted artwork in the tradition of R. Crumb, complimented by self-aware social satire limited only by the occasional fit of directionlessness.  Good stuff!",,,1,,,0,,,,,
474078,Ali and Nino,Kurban Said,"Said, Kurban",,"=""0385720408""","=""9780385720403""",5,3.93,Anchor Books,Paperback,288,2000,1937,2008/10/30,2008/10/16,"coolcatsbookclub, 2008","coolcatsbookclub (#5), 2008 (#32)",read,"I've finally (belatedly) finished Jason's pick for book club.  <br/><br/>Ali and Nino is poetic, un-apologetically exotic, and (subsidiary only to those other two qualities) thought provoking in its refusal to conform to modern tropes on the relationship between East and West.  <br/><br/>Extremely good, and worth anyone's time.<br/><br/>",,,1,,,0,,,,,
379013,Disidentifications: Queers of Color and the Performance of Politics,José Esteban Muñoz,"Muñoz, José Esteban",,"=""0816630151""","=""9780816630158""",5,4.37,Univ Of Minnesota Press,Paperback,227,1999,1999,2008/10/19,2008/10/16,"2008, for-school","2008 (#31), for-school (#6)",read,,,,1,,,0,,,,,
5100393,Chaotique #1,Chris Dreyer,"Dreyer, Chris",Matt Bailey,"=""0019375298""","=""9771937529001""",5,2.50,Dreyer Press,Paperback,64,2008,2008,,2008/10/16,"2008, comics, local","2008 (#30), comics (#37), local (#2)",read,,,,1,,,0,,,,,
1878831,World War Hulk,Greg Pak,"Pak, Greg","John Romita Jr., Rafa Sandoval","=""0785126708""","=""9780785126706""",4,3.98,Marvel,Hardcover,304,2009,2008,,2008/10/16,"2008, comics","2008 (#29), comics (#36)",read,,,,1,,,0,,,,,
630621,The Incredible Hulk: Planet Hulk,Greg Pak,"Pak, Greg","Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa","=""0785122451""","=""9780785122456""",3,4.25,Marvel,Hardcover,416,2007,2007,2008/10/16,2008/09/10,"2008, comics","2008 (#28), comics (#35)",read,,,,1,,,0,,,,,
51504,Post Office,Charles Bukowski,"Bukowski, Charles",,"=""0876850867""","=""9780876850862""",5,3.99,Ecco Press,Paperback,208,2002,1971,2008/10/16,2008/10/04,2008,2008 (#27),read,,,,1,,,0,,,,,
3180421,"Novo, Vol. 1: The Birth of Novo (Novo #1)",Michael S. Bracco,"Bracco, Michael S.",,"=""0979787440""","=""9780979787447""",4,4.00,Alterna,Paperback,88,2008,2008,2008/10/03,2008/10/01,"2008, comics, local","2008 (#26), comics (#34), local (#1)",read,,,,1,,,0,,,,,
844355,"The Ultimates, Volume 1: Super-Human",Mark Millar,"Millar, Mark","Bryan Hitch, Andrew Currie","=""0785109609""","=""9780785109600""",4,4.11,Marvel,Paperback,160,2006,2009,2008/09/10,2008/10/01,"comics, 2008","comics (#33), 2008 (#25)",read,,,,1,,,0,,,,,
198469,"Church and State I (Cerebus, #3)",Dave Sim,"Sim, Dave",,"=""0919359094""","=""9780919359093""",5,4.29,Aardvark-Vanheim,Paperback,592,1987,1987,2008/09/30,2008/05/05,"comics, 2008","comics (#32), 2008 (#24)",read,,,,1,,,0,,,,,
389715,"Up, Up, and Oy Vey! How Jewish History, Culture, and Values Shaped the Comic Book Superhero",Simcha Weinstein,"Weinstein, Simcha",,"=""1881927326""","=""9781881927327""",3,3.77,Leviathan Press,Paperback,150,2006,2006,2008/09/26,2008/09/09,2008,2008 (#23),read,,,,1,,,0,,,,,
1414782,"Birth, Marriage, and Death: Ritual, Religion, and the Life Cycle in Tudor and Stuart England",David Cressy,"Cressy, David",,"=""0198207883""","=""9780198207887""",4,4.09,"Oxford University Press, USA",Paperback,664,1999,1997,2008/09/25,2008/09/09,"2008, for-school","2008 (#22), for-school (#4)",read,,,,1,,,0,,,,,
102324,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",Alan Moore,"Moore, Alan","Stephen R. Bissette, John Totleben, Rick Veitch, Ramsey Campbell","=""0930289226""","=""9780930289225""",4,4.21,Vertigo,Paperback,173,1998,1983,2008/09/20,2008/09/23,"comics, 2008","comics (#31), 2008 (#20)",read,,,,1,,,0,,,,,
85410,Three Essays on the Theory of Sexuality,Sigmund Freud,"Freud, Sigmund","James Strachey, Steven Marcus","=""0465097081""","=""9780465097081""",4,3.66,Basic Books,Paperback,240,2000,1905,2008/09/20,2008/09/18,"2008, for-school","2008 (#18), for-school (#2)",read,,,,1,,,0,,,,,
102459,"Hellboy, Vol. 2: Wake the Devil",Mike Mignola,"Mignola, Mike",,"=""1593070950""","=""9781593070953""",5,4.20,Dark Horse Books,Paperback,144,2004,1997,2008/09/16,2008/09/18,"2008, comics","2008 (#17), comics (#30)",read,,,,1,,,0,,,,,
167010,"Fables, Vol. 2: Animal Farm",Bill Willingham,"Willingham, Bill","Mark Buckingham, Steve Leialoha, James Jean","=""140120077X""","=""9781401200770""",4,4.11,Vertigo,Paperback,128,2003,2003,2008/09/15,2008/09/10,"2008, comics","2008 (#16), comics (#29)",read,,,,1,,,0,,,,,
332704,Two Early Tudor Lives: The Life and Death of Cardinal Wolsey by George Cavendish; The Life of Sir Thomas More by William Roper,George Cavendish,"Cavendish, George","William Roper, David P. Harding, Davis P. Harding, Richard S. Sylvester","=""0300002394""","=""9780300002393""",4,3.50,Yale University Press,Paperback,288,1963,1962,2008/09/18,2008/09/10,"2008, for-school","2008 (#15), for-school (#1)",read,,,,1,,,0,,,,,
630622,The Incredible Hulk: Prelude To Planet Hulk,Daniel Way,"Way, Daniel","Juan Santacruz, Keu Cha","=""0785119531""","=""9780785119531""",4,3.53,Marvel,Paperback,144,2006,2006,2008/09/10,2008/09/10,comics,comics (#28),read,,,,1,,,0,,,,,
202660,Slow Food: The Case for Taste (Arts and Traditions of the Table),Carlo Petrini,"Petrini, Carlo","William McCuaig, Alice Waters","=""0231128452""","=""9780231128452""",3,3.24,Columbia University Press,Paperback,176,2004,2001,2008/09/10,2008/03/03,,,read,"This book is worthwhile as an overview of Slow Food and what it's philosophical and practical ramifications have been in Italy and around the world.  Unfortunately, at times it strays beyond the bounds of its argumentative essay format into the domain of marketing material; it becomes difficult in certain sections to know how much to trust the claims being made.<br/><br/>I would recommend this (after all) modestly sized, innocuous little book to anyone trying to understand what Slow Food is all about - or to develop their ideas on how the current local food movement might be expanded for the world stage.",,,1,,,0,,,,,
1875,"The History of Sexuality, Volume 1: An Introduction",Michel Foucault,"Foucault, Michel",Robert Hurley,"=""0679724699""","=""9780679724698""",5,4.04,Vintage,Paperback,176,1990,1976,2008/09/10,2008/05/12,,,read,,,,1,,,0,,,,,
